id,price
275,475.88
276,1046.14
277,656.74
278,3517.85
279,4355.23
280,958.55
281,593.804
282,2375.42
283,911.32
284,682.19
285,14657.77
286,517.89
287,9547.79
288,13624.76
289,702.6133333333335
290,763.3566666666666
291,966.7575
292,1073.06
293,2544.63
294,5415.53
295,951.86
296,7682.84
297,3512.37
298,3124.52
299,1725.39
300,981.27
301,562.49
302,491.46
303,2933.21
304,4754.3
305,13889.79
306,4248.57
307,4524.1
308,752.86
309,5611.8
310,1242.98
311,685.37
312,3451.98
313,2475.09
314,4094.91
315,2011.63
316,6712.84
317,12847.07
318,13829.81
319,1018.21
320,11725.75
321,6206.02
322,9478.53
323,1047.09
324,692.5
325,15149.82
326,954.87
327,1094.36
328,2600.7
329,839.48
330,2292.98
331,1488.1
332,849.37
333,844.67
334,2391.23
335,777.78
336,699.55
337,925.93
338,2806.18
339,3998.48
340,6364.79
341,12486.99
342,678.2719999999999
343,2187.59
344,1732.4400000000003
345,3982.59
346,2170.04
347,1059.01
348,10676.0
349,10299.12
350,6437.28
351,2644.7140000000004
352,1111.7033333333336
353,2419.93
354,984.54
355,2641.87
356,828.71
357,3218.34
358,3256.33
359,2969.15
360,804.79
361,876.2
362,2110.47
363,750.8
364,741.94
365,4239.44
366,522.99
367,1086.7146666666667
368,1941.09
369,2643.413
370,957.39
371,2431.57
372,447.88
373,1098.96
374,757.96
375,4950.99
376,833.03
377,761.1
378,5293.9
379,3483.25
380,798.2
381,1870.64
382,13809.66
383,482.71
384,1109.17
385,907.36
386,6387.71
387,666.85
388,5667.273333333333
389,7425.44
390,917.58
391,14382.15
392,9902.02
393,3888.51
394,2036.44
395,1680.7
396,4691.94
397,2253.54
398,2130.83
399,1886.04
400,1813.09
401,1756.13
402,2633.57
403,804.99
404,718.72
405,2076.57
406,563.67
407,1002.75
408,599.25
409,6397.85
410,6759.36
411,1088.76
412,992.53
413,1711.49
414,14386.57
415,4360.27
416,1002.44
417,1321.01
418,811.81
419,4664.06
420,805.24
421,477.77
422,5674.58
423,8251.45
424,2453.7526666666668
425,4105.29
426,3900.05
427,2137.83
428,1895.28
429,687.94
430,833.23
431,747.27
432,4288.82
433,917.22
434,5777.48
435,2369.25
436,883.66
437,2384.395
438,5353.55
439,1074.64
440,5981.18
441,4119.25
442,556.74
443,1993.3729999999998
444,1293.23
445,2029.95
446,1445.65
447,14895.34
448,1297.09
449,940.84
450,1418.09
451,10565.03
452,897.25
453,528.8
454,7550.49
455,4063.57
456,669.63
457,4018.74
458,4414.97
459,1147.09
460,2604.46
461,1815.14
462,766.7
463,5333.43
464,6807.67
465,3604.4
466,4900.75
467,3071.71
468,436.4
469,560.53
470,5134.41
471,11024.4
472,9071.15
473,13109.1
474,1849.01
475,7401.66
476,5256.12
477,2147.83
478,729.8221428571429
479,9171.24
480,1951.29
481,5121.18
482,1154.93
483,524.34
484,4236.67
485,510.77
486,732.44
487,465.78
488,2857.2
489,1966.58
490,807.05
491,783.81
492,1877.42
493,15691.79
494,9905.88
495,709.52
496,2239.17
497,1480.9833333333331
498,12458.04
499,736.47
500,2750.29
501,2017.58
502,1708.37
503,4183.5
504,3418.78
505,8658.8
506,677.6533333333333
507,13964.24
508,975.72
509,6395.03
510,2497.2
511,2676.6
512,2344.83
513,611.4
514,5269.31
515,486.0
516,7677.43
517,2491.75
518,8757.0
519,6526.47
520,4700.53
521,885.36
522,588.46
523,3883.95
524,9482.37
525,953.14
526,629.52
527,732.46
528,882.54
529,906.86
530,3956.41
531,5867.31
532,5572.15
533,9730.63
534,1810.91
535,1682.74
536,554.1
537,4482.02
538,388.48
539,9265.06
540,2981.23
541,1849.32
542,3724.03
543,1271.59
544,822.93
545,5185.3
546,6265.98
547,1159.96
548,4400.95
549,4929.79
550,14429.71
551,3182.76
552,4407.465
553,1829.83
554,3974.72
555,1022.33
556,1966.59
557,571.87
558,3556.1279999999997
559,5164.27
560,744.8
561,3327.35
562,8062.98
563,987.71
564,1346.38
565,9429.7
566,2200.68
567,1118.42
568,2234.79
569,3168.99
570,761.01
571,562.16
572,10823.47
573,1844.61
574,2014.77
575,638.695
576,455.28
577,2501.85
578,7220.25
579,6291.5
580,918.92
581,9396.2
582,729.5983333333335
583,1688.935
584,736.34
585,5733.77
586,11849.62
587,876.575
588,1019.72
589,833.22
590,3721.58
591,4975.13
592,5033.92
593,4159.8
594,624.99
595,488.38
596,4437.37
597,690.68
598,1549.93
599,7131.53
600,741.4
601,623.18
602,2679.08
603,4902.69
604,2222.42
605,1490.85
606,5856.59
607,5413.36
608,13816.78
609,638.95
610,10922.76
611,13423.7
612,5095.54
613,1393.65
614,810.36
615,11319.73
616,2696.09
617,571.37
618,1946.82
619,581.35
620,4994.89
621,4223.94
622,14963.13
623,645.28
624,1009.95
625,15060.72
626,13682.63
627,6624.56
628,6016.42
629,1213.38
630,3002.44
631,13394.94
632,1124.28
633,978.7
634,438.84
635,4005.01
636,4339.47
637,2978.785
638,4437.94
639,1210.13
640,12002.46
641,5753.18
642,569.48
643,10099.11
644,12744.26
645,3974.65
646,3214.5
647,6991.33
648,2689.44
649,5349.32
650,3044.08
651,1822.22
652,737.89
653,1252.96
654,614.36
655,2553.33
656,7752.33
657,3483.39
658,695.0
659,5232.79
660,408.33
661,571.62
662,1911.68
663,685.49
664,4215.73
665,10250.54
666,5435.85
667,5660.08
668,1849.18
669,1048.65
670,11471.27
671,1061.04
672,7204.35
673,4770.091666666666
674,665.7966666666666
675,698.56
676,7117.97
677,4293.89
678,682.39
679,614.3325
680,1377.56
681,864.21
682,1018.3883333333333
683,6440.09
684,13694.590666666669
685,11374.73
686,1412.14
687,2323.49
688,4509.84
689,1358.79
690,1343.27
691,5189.43
692,2638.0
693,9986.32
694,2096.97
695,686.07
696,4127.77
697,6433.44
698,696.36
699,914.06
700,2637.0525
701,1077.75
702,5438.62
703,1428.48
704,14693.93
705,10230.13
706,992.4
707,6238.46
708,930.17
709,4425.4
710,4378.53
711,7684.97
712,739.1
713,700.79
714,667.26
715,748.0
716,7189.18
717,2001.5
718,4920.66
719,1050.69
720,701.27
721,9099.89
722,4540.08
723,1670.13
724,857.93
725,942.14
726,3636.25
727,7710.91
728,5411.7
729,5439.9
730,9572.4
731,4708.81
732,970.72
733,2033.75
734,7779.29
735,4531.65
736,1473.1566666666668
737,1778.63
738,787.4633333333335
739,5018.32
740,674.88
741,924.9
742,2656.03
743,4350.32
744,10771.79
745,865.18
746,7659.34
747,1018.84
748,820.03
749,4621.4
750,621.08
751,747.45
752,2170.3
753,4540.06
754,5834.74
755,2927.42
756,3763.23
757,4061.26
758,4402.25
759,4936.55
760,5084.96
761,3447.26
762,4570.29
763,2841.12
764,2631.87
765,942.91
766,2540.13
767,824.31
768,4800.83
769,9785.71
770,3971.94
771,707.57
772,7579.8
773,4892.92
774,2110.99
775,4026.55
776,3486.21
777,1084.5
778,2198.95
779,1095.67
780,3980.17
781,14224.59
782,5984.83
783,9820.69
784,4319.989166666667
785,3086.14
786,1037.81
787,5197.22
788,6232.88
789,1545.35
790,823.62
791,1880.85
792,1351.74
793,13655.03
794,1765.88
795,821.5
796,698.21
797,5408.16
798,5776.84
799,906.05
800,1370.54
801,10474.7
802,3393.35
803,11311.67
804,720.4
805,5996.9
806,12186.27
807,582.01
808,4862.02
809,2573.26
810,7610.24
811,2593.44
812,1346.75
813,2254.03
814,1202.1
815,891.38
816,6168.71
817,2913.34
818,13920.48
819,7305.4
820,5272.22
821,8281.84
822,687.31
823,9465.71
824,15170.01
825,3543.69
826,481.87
827,5929.12
828,1093.52
829,890.28
830,619.09
831,776.45
832,1824.03
833,1036.13
834,467.02
835,10556.92
836,2649.99
837,709.57
838,1583.78
839,1026.03
840,6195.13
841,5290.88
842,5173.865
843,4236.31
844,2123.21
845,1010.37
846,3671.32
847,4035.18
848,748.14
849,1180.05
850,942.28
851,10088.74
852,6414.23
853,14453.46
854,2033.54
855,1923.6
856,5061.06
857,7084.66
858,9710.57
859,4511.96
860,3251.1
861,707.6708333333332
862,1311.67
863,3498.04
864,1351.54
865,13992.89
866,2222.49
867,764.82
868,1773.62
869,10520.03
870,1971.29
871,795.39
872,13924.945
873,8298.74
874,3822.02
875,7807.19
876,13342.29
877,410.54
878,2579.61
879,4131.38
880,14723.544
881,612.2533333333333
882,1663.552666666667
883,5597.33
884,8276.52
885,896.46
886,587.65
887,10666.41
888,4230.55
889,6767.87
890,10109.89
891,1992.81
892,1782.08
893,552.66
894,8111.49
895,13887.993333333336
896,455.84
897,1079.08
898,920.68
899,4788.92
900,3758.2
901,760.32
902,8009.88
903,2153.05
904,13301.641000000001
905,625.42
906,3492.14
907,444.83
908,1020.14
909,3972.7953333333335
910,6782.41
911,13966.19
912,2194.39
913,14653.1
914,778.48
915,1825.05
916,4115.15
917,1279.97
918,2545.98
919,10222.64
920,1531.5963333333334
921,2108.93
922,12011.93
923,1217.65
924,739.36
925,6276.74
926,10213.8
927,1993.05
928,879.96
929,776.74
930,1407.59
931,3545.8
932,1202.09
933,5112.62
934,812.43
935,4356.636666666666
936,1895.0
937,7579.66
938,3244.27
939,1882.1
940,651.37
941,4084.07
942,899.56
943,779.77
944,13149.98
945,5251.04
946,3928.69
947,6856.536666666666
948,602.94
949,5613.83
950,2216.25
951,601.04
952,5204.77
953,4194.31
954,449.84
955,677.1
956,4509.56
957,1341.47
958,7205.09
959,1025.73
960,2569.6
961,10269.14
962,2186.33
963,1098.29
964,2136.4653333333335
965,901.09
966,1157.68
967,702.35
968,746.16
969,14119.28
970,925.77
971,2824.01
972,2557.65
973,3255.67
974,2184.65
975,10835.42
976,1551.95
977,10291.73
978,3481.43
979,836.36
980,661.77
981,2296.39
982,747.13
983,10576.02
984,4463.13
985,3386.22
986,1733.8
987,675.9
988,2697.71
989,9683.49
990,8285.88
991,589.12
992,1200.92
993,4314.86
994,672.24
995,1372.92
996,2846.54
997,8794.38
998,14081.89
999,8400.67
1000,4100.335
1001,2412.81
1002,8619.99
1003,4689.25
1004,663.58
1005,378.8
1006,1195.47
1007,5342.82
1008,2703.15
1009,2039.04
1010,870.31
1011,5975.5
1012,885.06
1013,1968.42
1014,7381.35
1015,3447.23
1016,4008.21
1017,680.49
1018,6554.1
1019,3460.03
1020,5259.03
1021,542.4
1022,4216.58
1023,584.18
1024,801.27
1025,702.43
1026,5000.64
1027,6338.01
1028,3144.38
1029,699.57
1030,963.04
1031,3313.35
1032,871.58
1033,4130.89
1034,2403.53
1035,718.58
1036,1081.82
1037,2286.43
1038,2827.57
1039,729.76
1040,5044.94
1041,5311.29
1042,531.35
1043,1158.95
1044,1747.29
1045,11559.27
1046,616.4
1047,677.51
1048,756.87
1049,978.46
1050,868.305
1051,647.98
1052,577.88
1053,3348.05
1054,1128.73
1055,508.93
1056,605.7343333333333
1057,900.92
1058,759.35
1059,2583.25
1060,4852.73
1061,865.7
1062,4408.17
1063,5357.89
1064,4426.7875
1065,5568.48
1066,4459.74
1067,3128.18
1068,4441.99
1069,785.79
1070,6911.13
1071,688.49
1072,3412.35
1073,9436.785
1074,14109.27
1075,8672.22
1076,3884.71
1077,458.835
1078,888.395
1079,1177.3333333333333
1080,1589.72
1081,766.24
1082,1283.01
1083,3493.86
1084,2788.17
1085,1038.94
1086,12531.96
1087,2039.41
1088,8343.56
1089,967.55
1090,2080.26
1091,482.41
1092,7125.43
1093,1224.51
1094,1025.39
1095,781.01
1096,486.05
1097,824.99
1098,5506.25
1099,449.55
1100,627.37
1101,2581.66
1102,6504.69
1103,5976.3
1104,5737.58
1105,8850.19
1106,2753.14
1107,1035.81
1108,15045.41
1109,5277.24
1110,14905.21
1111,863.53
1112,1226.47
1113,15419.35
1114,1826.44
1115,8123.47
1116,778.96
1117,3118.58
1118,12360.24
1119,2462.59
1120,2469.72
1121,542.07
1122,768.512
1123,14743.61
1124,835.76
1125,997.06
1126,9441.18
1127,530.31
1128,3773.43
1129,6181.36
1130,8526.205
1131,12370.32
1132,7428.15
1133,518.89
1134,3340.11
1135,6257.61
1136,1822.93
1137,661.91
1138,857.98
1139,1658.16
1140,773.67
1141,2044.55
1142,4421.62
1143,761.97
1144,849.23
1145,542.8566666666667
1146,14522.11
1147,6068.74
1148,4143.233333333334
1149,4568.61
1150,1241.42
1151,650.24
1152,1283.12
1153,1039.01
1154,478.78
1155,511.06
1156,4711.01
1157,645.31
1158,2532.0
1159,2979.5
1160,1709.33
1161,15086.98
1162,1957.876
1163,2358.34
1164,1254.77
1165,5235.83
1166,789.14
1167,9516.89
1168,1909.17
1169,565.55
1170,2695.44
1171,2942.64
1172,1231.23
1173,758.08
1174,2554.36
1175,3620.3633333333332
1176,640.42
1177,842.27
1178,4597.240666666667
1179,690.6
1180,6323.47
1181,13846.91
1182,6653.89
1183,1707.06
1184,11728.75
1185,13924.49
1186,14357.63
1187,5895.37
1188,673.07
1189,5764.89
1190,14763.1
1191,10887.73
1192,15121.87
1193,3185.22
1194,594.9
1195,4069.5933333333332
1196,4527.52
1197,1103.57
1198,1146.81
1199,4143.433333333333
1200,3527.58
1201,1312.63
1202,4237.8
1203,4192.14
1204,9189.07
1205,599.72
1206,12847.07
1207,1802.71
1208,3792.43
1209,8766.29
1210,1725.88
1211,830.49
1212,5258.46
1213,3346.91
1214,8835.11
1215,3612.25
1216,543.72
1217,4184.62
1218,11431.54
1219,1674.1889999999999
1220,3155.66
1221,2110.92
1222,2248.91
1223,1523.95
1224,908.8
1225,4155.47
1226,5504.11
1227,3618.47
1228,2003.13
1229,4403.87
1230,14321.256666666668
1231,2142.26
1232,1985.97
1233,8072.71
1234,6698.86
1235,5339.72
1236,493.33
1237,8085.62
1238,594.365
1239,512.72
1240,1101.61
1241,647.09
1242,8518.785
1243,4519.5
1244,2493.3
1245,893.07
1246,4927.62
1247,3356.13
1248,3037.55
1249,903.96
1250,5439.87
1251,2719.94
1252,6307.4
1253,1782.19
1254,4443.82
1255,2998.2
1256,3251.44
1257,1039.97
1258,14115.06
1259,4884.79
1260,6061.09
1261,1410.19
1262,1575.72
1263,6823.99
1264,9208.5
1265,7544.85
1266,12770.0
1267,14556.23
1268,2509.72
1269,1017.65
1270,4251.92
1271,944.43
1272,1103.6033333333335
1273,3994.79
1274,7001.42
1275,14285.67
1276,4488.27
1277,4371.21
1278,3502.46
1279,2090.21
1280,2486.22
1281,1917.67
1282,619.4
1283,4487.785
1284,12846.71
1285,534.7
1286,873.58
1287,4018.84
1288,2181.53
1289,11114.66
1290,3158.93
1291,1809.31
1292,2922.31
1293,3836.55
1294,935.4
1295,4137.87
1296,2603.4
1297,1411.58
1298,2575.69
1299,3960.44
1300,14074.2
1301,884.93
1302,7999.23
1303,507.915
1304,982.3
1305,4475.64
1306,1783.35
1307,530.93
1308,4355.04
1309,13808.311000000002
1310,1558.01
1311,432.93
1312,4921.5
1313,4509.67
1314,4523.52
1315,4097.01
1316,680.27
1317,621.26
1318,6968.55
1319,8180.47
1320,616.56
1321,535.5
1322,5586.46
1323,14197.94
1324,936.305
1325,1178.08
1326,1009.21
1327,2246.81
1328,524.8825
1329,893.74
1330,2755.35
1331,3382.65
1332,1325.41
1333,4097.74
1334,1141.29
1335,1306.48
1336,1986.85
1337,2696.19
1338,3083.38
1339,11840.73
1340,12847.07
1341,972.0
1342,4601.99
1343,1351.51
1344,4635.76
1345,9694.85
1346,908.8950000000001
1347,3992.78
1348,1563.12
1349,4910.39
1350,584.65
1351,1807.48
1352,5199.16
1353,517.84
1354,7149.52
1355,12940.65
1356,551.28
1357,867.59
1358,1867.69
1359,4197.52
1360,5523.77
1361,7481.94
1362,1651.19
1363,776.69
1364,776.6916666666666
1365,1836.61
1366,13655.74
1367,4638.56
1368,2411.16
1369,9320.77
1370,1075.09
1371,3491.95
1372,1914.01
1373,1537.35
1374,12005.73
1375,2340.65
1376,1071.73
1377,635.69
1378,4468.94
1379,8268.92
1380,683.86
1381,4027.96
1382,10297.91
1383,904.24
1384,2601.33
1385,471.8308095238096
1386,6216.25
1387,706.05
1388,2642.32
1389,4895.3
1390,3127.65
1391,598.66
1392,4569.23
1393,1430.4
1394,7928.54
1395,897.82
1396,587.62
1397,969.05
1398,4235.65
1399,1298.01
1400,881.56
1401,1935.45
1402,2445.64
1403,1092.17
1404,1400.22
1405,6596.61
1406,4955.09
1407,5668.53
1408,4509.3
1409,8376.69
1410,1439.46
1411,6663.77
1412,8103.9
1413,720.2
1414,538.47
1415,837.97
1416,858.88
1417,13594.09
1418,4944.55
1419,8355.91
1420,1949.75
1421,518.82
1422,1742.63
1423,1042.45
1424,5356.75
1425,5164.4
1426,1024.08
1427,2450.86
1428,3546.09
1429,9292.65
1430,1291.63
1431,5197.52
1432,4108.87
1433,757.22
1434,1081.75
1435,1975.49
1436,1663.18
1437,2884.96
1438,3976.59
1439,2474.19
1440,4755.13
1441,1123.9
1442,6391.69
1443,12212.52
1444,3235.79
1445,606.86
1446,694.51
1447,691.32
1448,4869.51
1449,646.74
1450,4077.37
1451,733.78
1452,863.18
1453,6225.72
1454,1213.32
1455,585.91
1456,5683.8
1457,782.02
1458,5666.87
1459,10357.2
1460,7865.58
1461,656.85
1462,1855.27
1463,2398.14
1464,1707.68
1465,863.67
1466,666.33
1467,966.36
1468,9274.54
1469,590.84
1470,967.63
1471,1369.46
1472,621.29
1473,881.74
1474,516.17
1475,2161.99
1476,679.78
1477,4382.25
1478,6198.59
1479,2419.36
1480,11508.97
1481,776.32
1482,2369.21
1483,972.04
1484,8767.94
1485,501.99
1486,573.02
1487,4239.79
1488,9018.72
1489,1013.46
1490,7459.02
1491,897.97
1492,878.93
1493,1450.0
1494,4439.93
1495,14215.32
1496,444.97
1497,589.75
1498,1006.46
1499,6027.32
1500,8402.05
1501,8025.25
1502,945.61
1503,3406.68
1504,842.6714999999999
1505,1743.9
1506,1206.22
1507,700.45
1508,460.5
1509,925.51
1510,1149.14
1511,2544.39
1512,1650.49
1513,490.62
1514,2042.6
1515,1025.13
1516,5263.44
1517,1224.27
1518,1881.84
1519,3699.66
1520,2142.57
1521,620.555
1522,3636.69
1523,4668.36
1524,14288.96
1525,4776.03
1526,1625.9
1527,658.96
1528,13622.31
1529,5048.63
1530,8828.74
1531,15197.81
1532,1180.73
1533,593.35
1534,568.27
1535,717.67
1536,4562.6
1537,4986.7
1538,6926.93
1539,472.01
1540,814.8
1541,3088.72
1542,14037.491000000002
1543,2562.22
1544,4615.37
1545,9048.1
1546,1044.69
1547,2376.32
1548,4454.1
1549,477.46
1550,1443.67
1551,1780.26
1552,14136.99
1553,486.81
1554,6863.32
1555,4240.24
1556,8669.38
1557,1353.22
1558,5012.34
1559,540.5666666666666
1560,2378.15
1561,978.38
1562,506.09
1563,2665.44
1564,10166.94
1565,2451.63
1566,952.86
1567,962.67
1568,617.59
1569,7866.91
1570,1251.44
1571,6960.6
1572,2000.4
1573,1060.25
1574,4715.97
1575,1065.98
1576,11724.91
1577,12272.29
1578,8489.1
1579,613.79
1580,3258.3
1581,11403.72
1582,899.0
1583,5648.79
1584,1891.99
1585,2428.8
1586,771.89
1587,13101.0
1588,701.55
1589,8301.61
1590,1129.7566666666667
1591,584.42
1592,4542.71
1593,8173.146
1594,4140.81
1595,786.05
1596,2778.8
1597,4198.48
1598,631.72
1599,6152.21
1600,640.52
1601,7979.42
1602,755.28
1603,10118.94
1604,3792.18
1605,13587.12
1606,1704.99
1607,2145.3
1608,688.08
1609,4003.99
1610,9263.87
1611,11117.16
1612,3452.07
1613,695.11
1614,473.94
1615,13653.42
1616,925.7733333333334
1617,10380.81
1618,899.36
1619,595.45
1620,1750.5475
1621,1875.22
1622,446.3525
1623,3249.92
1624,1840.73
1625,1132.99
1626,782.56
1627,6555.88
1628,717.28
1629,1199.28
1630,5548.48
1631,934.42
1632,5135.74
1633,7799.76
1634,7543.25
1635,2258.39
1636,8496.17
1637,4935.56
1638,1458.69
1639,1337.98
1640,2417.05
1641,626.11
1642,13705.87
1643,922.42
1644,999.3166666666667
1645,4220.89
1646,645.71
1647,4093.56
1648,1408.67
1649,2387.16
1650,6195.07
1651,449.295
1652,6682.81
1653,1897.4
1654,4755.22
1655,5576.59
1656,3524.06
1657,3958.97
1658,1003.83
1659,510.51
1660,4418.71
1661,600.49
1662,5305.11
1663,2437.21
1664,6228.54
1665,4091.18
1666,7661.3
1667,5174.51
1668,5994.03
1669,2595.005
1670,3190.69
1671,3758.75
1672,13260.671
1673,4075.31
1674,737.46
1675,5978.07
1676,1035.22
1677,13260.671
1678,4034.95
1679,1011.64
1680,1080.64
1681,1773.63
1682,2335.42
1683,4587.31
1684,6195.32
1685,4175.46
1686,628.8833333333333
1687,4564.91
1688,505.13
1689,1127.36
1690,1299.09
1691,1100.82
1692,3917.13
1693,14883.45
1694,10327.47
1695,7221.9
1696,3287.42
1697,642.64
1698,4278.01
1699,2601.43
1700,713.0
1701,1513.49
1702,4128.63
1703,2161.27
1704,2441.14
1705,828.21
1706,8550.56
1707,4577.81
1708,4374.86
1709,4682.64
1710,862.85
1711,1550.06
1712,1220.58
1713,1178.51
1714,6149.29
1715,2071.7
1716,4484.6
1717,880.77
1718,9715.24
1719,803.83
1720,13959.88
1721,767.98
1722,13283.9
1723,598.93
1724,13585.49
1725,1657.05
1726,8969.3
1727,4918.61
1728,794.92
1729,938.92
1730,866.76
1731,1411.21
1732,5196.43
1733,3849.55
1734,2269.59
1735,4604.52
1736,7299.41
1737,449.54
1738,4069.47
1739,898.39
1740,3645.62
1741,631.2
1742,3735.81
1743,669.9
1744,14171.48
1745,1893.75
1746,1764.07
1747,594.78
1748,778.5076666666666
1749,658.28
1750,7307.07
1751,6655.53
1752,817.71
1753,1432.36
1754,9891.35
1755,6202.73
1756,755.5
1757,1811.98
1758,511.25
1759,671.88
1760,7154.16
1761,6726.22
1762,674.53
1763,1064.24
1764,891.36
1765,14032.02
1766,697.91
1767,3576.01
1768,4140.9
1769,3695.316666666666
1770,2334.45
1771,3015.62
1772,1667.85
1773,1645.18
1774,14527.07
1775,2783.66
1776,869.04
1777,2548.6533333333336
1778,15160.55
1779,3714.71
1780,3275.37
1781,917.91
1782,664.92
1783,2477.1
1784,1381.24
1785,1446.12
1786,1032.13
1787,3778.96
1788,9328.36
1789,1388.0
1790,12754.24
1791,1082.56
1792,709.08
1793,7756.04
1794,741.29
1795,9674.61
1796,8306.9
1797,9304.87
1798,14360.43
1799,5498.843333333332
1800,860.44
1801,4895.75
1802,6149.87
1803,5021.06
1804,15090.83
1805,2457.72
1806,745.21
1807,14848.92
1808,549.59
1809,4277.51
1810,6082.52
1811,4239.74
1812,516.65
1813,1182.63
1814,2077.57
1815,1183.89
1816,1213.97
1817,1589.6
1818,1655.02
1819,6783.7
1820,1667.57
1821,4603.34
1822,1202.42
1823,3804.55
1824,10301.04
1825,3615.65
1826,3077.86
1827,8772.55
1828,1133.15
1829,562.65
1830,955.78
1831,1327.99
1832,2282.24
1833,6125.27
1834,1700.42
1835,10127.54
1836,790.26
1837,12427.46
1838,890.275
1839,3724.74
1840,663.07
1841,1340.77
1842,2160.29
1843,569.82
1844,5782.34
1845,4254.09
1846,1865.82
1847,3932.42
1848,526.49
1849,10713.09
1850,915.28
1851,1349.68
1852,1403.29
1853,4254.73
1854,14343.98
1855,1961.07
1856,5680.86
1857,5780.39
1858,12139.1
1859,770.74
1860,3981.69
1861,867.65
1862,944.15
1863,4745.69
1864,1492.63
1865,13519.71
1866,1656.13
1867,7477.76
1868,2118.12
1869,2795.91
1870,1624.58
1871,920.71
1872,3486.42
1873,6551.5
1874,1774.92
1875,7032.31
1876,1737.17
1877,4680.98
1878,2897.85
1879,1707.97
1880,6543.68
1881,1231.49
1882,629.21
1883,1728.63
1884,2250.13
1885,12465.88
1886,662.92
1887,8558.27
1888,1085.77
1889,743.13
1890,4214.85
1891,924.64
1892,5566.62
1893,9418.24
1894,1716.62
1895,2257.99
1896,2863.188333333333
1897,13209.065
1898,5133.83
1899,13804.19
1900,2245.14
1901,5781.42
1902,9917.59
1903,5938.44
1904,1016.61
1905,12837.6
